"id","name","description","img"
"640c2dd963a319ea671e37e7",Courgettes,"Courgettes, also known as zucchini, are a type of summer squash with a mild, slightly sweet flavor. They are commonly used in salads, soups, and other culinary applications.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37e7.png
"640c2dd963a319ea671e36c7",Egg Rolls,"",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36c7.png
"640c2dd963a319ea671e37b6",Sugar Snap Peas,A type of pea that has edible pods. Sugar snap peas are sweet and crunchy and can be eaten raw or cooked.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37b6.png
"640c2dd963a319ea671e36c5",Dry White Wine,"A type of white wine that is not sweet, with most of the grape sugar having been fermented into alcohol. It is often used in cooking to deglaze pans, add flavor to sauces, and to tenderize meats.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36c5.png
"640c2dd963a319ea671e371d",Medjool Dates,"A type of large, sweet, and chewy date fruit with a caramel-like flavor, commonly used as a natural sweetener in desserts or as a snack.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e371d.png
"640c2dd963a319ea671e3895",Beetroot,"The beetroot is the taproot portion of a beet plant, usually known in Canada and the USA as beets while the vegetable is referred to as beetroot in British English, and also known as the table beet, garden beet, red beet, dinner beet or golden beet.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3895.png
"640c2dd963a319ea671e376c",Soy Sauce,"A sauce made from soybeans, roasted grain, water, and salt. It is commonly used as a condiment and flavoring in Asian cuisine, and is often used to season stir-fries, marinades, and dipping sauces.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e376c.png
"640c2dd963a319ea671e36a1",Chopped Tomatoes,"Tomatoes that have been chopped into small pieces, commonly used as a base for sauces, soups, and stews.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36a1.png
"640c2dd963a319ea671e3710",Leek,"A type of allium vegetable that is related to onions and garlic. Leeks have a mild, sweet flavor and can be eaten raw or cooked in a variety of dishes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3710.png
"640c2dd963a319ea671e367c",Brown Rice,"A type of rice that has been minimally processed to remove the outermost layer of the grain, resulting in a nutty flavor and a chewy texture that is often used in pilafs, salads, and other dishes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e367c.png
"640c2dd963a319ea671e3721",Miniature Marshmallows,"Small, soft, and pillowy confectionery items that are typically made from sugar, water, and gelatin, and are often used as a topping for hot chocolate, desserts, and cakes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3721.png
"640c2dd963a319ea671e37e4",Peaches,"Peaches are a juicy fruit with fuzzy skin and a sweet flavor. They are commonly eaten fresh or used in desserts, jams, and other culinary applications.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37e4.png
"640c2dd963a319ea671e3745",Potato Starch,"A fine, white powder that is extracted from potatoes and is used as a thickening agent in cooking and baking.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3745.png
"640c2dd963a319ea671e371f",Milk,"A white liquid produced by mammals as food for their young, commonly used as a drink or ingredient in cooking and baking.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e371f.png
"640c2dd963a319ea671e369c",Chilli Powder,"A spice blend made from ground dried chili peppers and other spices, commonly used in Mexican, Indian, and Thai cuisine to add heat and flavor to dishes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e369c.png
"640c2dd963a319ea671e37dc",Dark Chocolate Chips,"Small, bite-sized pieces of dark chocolate often used in baking cookies, brownies, or muffins, or as a topping for ice cream or yogurt bowls.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37dc.png
"640c2dd963a319ea671e3843",Red Snapper,"The northern red snapper (Lutjanus campechanus) is a species of snapper native to the western Atlantic Ocean including the Gulf of Mexico, where it inhabits environments associated with reefs. This species is commercially important and is also sought-after as a game fish. The northern red snapper's body is very similar in shape to other snappers, such as the mangrove snapper, mutton snapper, lane snapper, and dog snapper. All feature a sloped profile, medium-to-large scales, a spiny dorsal fin, and a laterally compressed body. Northern red snapper have short, sharp, needle-like teeth, but they lack the prominent upper canine teeth found on the mutton, dog, and mangrove snappers. This snapper reaches maturity at a length of about 39 cm (15 in). The common adult length is 60 cm (24 in), but may reach 100 cm (39 in). The maximum published weight is 38 kg (84 lb), and the oldest reported age is 100+ years. Coloration of the northern red snapper is light red, with more intense pigment on the back. It has 10 dorsal spines, 14 soft dorsal rays, three anal spines and eight to 9 anal soft rays. Juvenile fish (shorter than 30–35 cm) can also have a dark spot on their sides, below the anterior soft dorsal rays, which fades with age.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3843.png
"640c2dd963a319ea671e3757",Rigatoni,"Short, tube-shaped pasta that is wider than penne and often ridged or lined to hold sauce.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3757.png
"640c2dd963a319ea671e366f",Beef Stock,"Beef is the culinary name for meat from cattle, particularly skeletal muscle. Humans have been eating beef since prehistoric times. Beef is a source of high-quality protein and nutrients. Most beef skeletal muscle meat can be used as is by merely cutting into certain parts, such as roasts, short ribs or steak (filet mignon, sirloin steak, rump steak, rib steak, rib eye steak, hanger steak, etc.), while other cuts are processed (corned beef or beef jerky). Trimmings, on the other hand, are usually mixed with meat from older, leaner (therefore tougher) cattle, are ground, minced or used in sausages. The blood is used in some varieties called blood sausage. Other parts that are eaten include other muscles and offal, such as the oxtail, liver, tongue, tripe from the reticulum or rumen, glands (particularly the pancreas and thymus, referred to as sweetbread), the heart, the brain (although forbidden where there is a danger of bovine spongiform encephalopathy, BSE, commonly referred to as mad cow disease), the kidneys, and the tender testicles of the bull (known in the United States as calf fries, prairie oysters, or Rocky Mountain oysters). Some intestines are cooked and eaten as is, but are more often cleaned and used as natural sausage casings. The bones are used for making beef stock.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e366f.png
"640c2dd963a319ea671e3744",Plum Tomatoes,"A type of tomato that is oval or cylindrical in shape and has a sweet flavor. They are often used in Italian cuisine, particularly for making sauces.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3744.png
"640c2dd963a319ea671e3742",Plain Chocolate,"Plain chocolate, also known as dark chocolate, is made from cocoa solids, sugar, and cocoa butter. It has a higher percentage of cocoa solids than milk chocolate, and has a bittersweet taste. It is often used in baking, or enjoyed on its own as a treat.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3742.png
"640c2dd963a319ea671e36e0",Fries,"Thin slices of potatoes that are deep-fried until crispy and golden brown. They are often served as a side dish with burgers, sandwiches, or other entrees.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36e0.png
"640c2dd963a319ea671e379d",Icing Sugar,"A finely ground sugar that is used to make frosting or icing for cakes, cookies, and other baked goods. Often mixed with butter or cream cheese to create a smooth, creamy consistency.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e379d.png
"640c2dd963a319ea671e3836",Dijon Mustard,"A type of mustard made from ground mustard seeds, vinegar, and white wine, originating from the city of Dijon in France.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3836.png
"640c2dd963a319ea671e379e",Toffee Popcorn,"A type of popcorn that is coated in a sweet, sticky toffee sauce, often mixed with nuts or other flavorings. A popular snack food for movie theaters and other entertainment venues.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e379e.png
"640c2dd963a319ea671e3749",Raspberry Jam,"A sweet spread made from raspberries and sugar that is often used as a topping for bread, scones, and pastries.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3749.png
"640c2dd963a319ea671e37e6",Green Pepper,"Green peppers are a type of bell pepper with a slightly bitter flavor. They are commonly used in salads, stir-fries, and other culinary applications.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37e6.png
"640c2dd963a319ea671e3858",English Muffins,"English muffins are a small, round, flat yeast-leavened bread which is commonly sliced horizontally, toasted, and buttered.[2] Toasted English muffins, which are often used in the United States as a breakfast food, may be served with sweet toppings (e.g., fruit jam, or honey) or savoury toppings (e.g., eggs, sausage rounds, bacon, or cheese). English muffins are also used as the bread in a variety of breakfast sandwiches, and are an essential ingredient in Eggs Benedict and most of its variations. In the United States and U.S.-influenced territories, they are called English muffins to distinguish them from U.S. muffins, which are larger and sweeter miniature baked quick breads. They are very similar to bolo do caco in Portuguese cuisine.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3858.png
"640c2dd963a319ea671e384b",Sichuan Pepper,"Sichuan pepper, Sichuan peppercorn, or Szechuan pepper, is a commonly used spice in Chinese cuisine. It is derived from at least two species of the global genus Zanthoxylum, including Z. simulans and Z. bungeanum. The genus Zanthoxylum belongs in the rue or citrus family, and, despite its name, is not closely related to either black pepper nor the chili pepper. The husk or hull (pericarp) around the seeds may be used whole, especially in Sichuan cuisine, and the finely ground powder is one of the ingredients for five-spice powder. It is also used in traditional Chinese medicine. The pericarp is most often used, but the leaves of various species are also used in some regions of China. Another species of Zanthoxylum native to China, Z. schinifolium, called xiāng jiāo zi (香椒子, ""aromatic peppercorn"") or qīng huā jiāo (青花椒, ""green flower pepper""), is used as a spice in Hebei. While the exact flavour and composition of different species from the genus Zanthoxylum vary, most share the same essential characteristics. So while the terms ""Sichuan pepper"" and sanshō may refer specifically to Z. simulans and Z. piperitum, respectively, the two are commonly used interchangeably. Related species are used in the cuisines of Tibet, Bhutan, Nepal, Thailand, and India (the Konkani and Uttarakhandi people) and Toba Batak peoples. In Bhutan, this pepper is known as thingye and is used liberally in preparation of soups, gruels, and phaag sha paa (pork slices).[citation needed] In Nepal, timur is used in the popular foods momo, thukpa, chow mein, chicken chilli, and other meat dishes. It is also widely used in homemade pickles. People take timur as a medicine for stomach or digestion problems, in a preparation with cloves of garlic and mountain salt with warm water.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e384b.png
"640c2dd963a319ea671e3725",Muscovado Sugar,"A type of unrefined brown sugar that has a strong, molasses-like flavor and a moist texture, and is often used in baking and cooking for its rich taste and color.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3725.png
"640c2dd963a319ea671e3835",Sun-Dried Tomatoes,"Tomatoes that have been sliced and then left to dry in the sun or a dehydrator until most of their moisture has evaporated, resulting in a concentrated and intensely flavored product.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3835.png
"640c2dd963a319ea671e374e",Red Onions,"A type of onion that has a deep purple skin and a mild, sweet flavor. They are often used in salads, sandwiches, and as a topping for pizza.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e374e.png
"640c2dd963a319ea671e369b",Chilli,"A spicy pepper used to add heat and flavor to dishes, commonly used in Mexican, Indian, and Thai cuisine.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e369b.png
"640c2dd963a319ea671e36e1",Full Fat Yogurt,"A thick, creamy yogurt made from whole milk that has not been skimmed or reduced in fat content. It is higher in calories and fat than low-fat or non-fat yogurt, but has a richer, creamier texture and a more indulgent flavor.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36e1.png
"640c2dd963a319ea671e3807",Currants,"Small, dark red or black berries with a tart flavor, commonly used in baking, jams and sauces.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3807.png
"640c2dd963a319ea671e3892",Sushi Rice,"As the dietary staple of Japan, knowing how to cook Japanese rice is an important first step to becoming a Japanese cooking master. Perfectly prepared Japanese rice should be light, fluffy, and slightly sticky when cooked",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3892.png
"640c2dd963a319ea671e378d",Vine Leaves,"The leaves of the grapevine, often used in Mediterranean cuisine as a wrapping for various fillings.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e378d.png
"640c2dd963a319ea671e36f4",Green Red Lentils,"A type of lentil with a mild, nutty flavor and a greenish-brown color often used in soups, stews, and curries.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36f4.png
"640c2dd963a319ea671e36c0",Digestive Biscuits,"A type of biscuit that originated in the United Kingdom. They are made with wholemeal flour and are lightly sweetened, making them a popular choice for use in pie crusts and as a base for cheesecakes and other desserts.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36c0.png
"640c2dd963a319ea671e3685",Cashew Nuts,"A type of nut that is often used in cooking and snacking, with a mild, buttery flavor and a creamy texture when roasted or ground into a paste.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3685.png
"640c2dd963a319ea671e3792",White Fish Fillets,The boneless and skinless cuts of white fish used in cooking for their mild flavor and versatility.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3792.png
"640c2dd963a319ea671e385f",Almond Milk,"A plant-based milk alternative made from ground almonds and water, often used as a dairy-free substitute for milk in cooking and baking.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e385f.png
"640c2dd963a319ea671e36be",Demerara Sugar,"A type of raw cane sugar that is minimally processed and has large, golden crystals. It has a subtle molasses flavor and is often used as a sweetener in coffee and tea, as well as in baking and cooking.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36be.png
"640c2dd963a319ea671e370a",Kosher Salt,A type of coarse salt that is used in koshering meat and has a larger grain size than regular table salt. Kosher salt is often preferred by chefs because it is easier to control the amount used and has a milder flavor than other salts.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e370a.png
"640c2dd963a319ea671e3860",Allspice,"A spice made from the dried berries of the Pimenta dioica plant, with a flavor profile that is a combination of cinnamon, nutmeg, and cloves, commonly used in Caribbean and Latin American cuisine.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3860.png
"640c2dd963a319ea671e386f",Sweet Potatoes,"The sweet potato or sweetpotato is a dicotyledonous plant that belongs to the bindweed or morning glory family, Convolvulaceae. Its large, starchy, sweet-tasting, tuberous roots are a root vegetable. The young leaves and shoots are sometimes eaten as greens.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e386f.png
"640c2dd963a319ea671e3865",Anchovy Fillet,"Anchovies are tiny, silvery fish that come from the Mediterranean and southern European coasts. They're sold salt-cured, usually oil-packed, and filleted. Commonly they come either flat or rolled in cans or jars, or ground and mixed with oil or butter to make a paste that is sold in tubes. On their own, anchovies are very salty but mixed into sauces, dressings, or pastas they add a wonderful depth of flavor.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3865.png
"640c2dd963a319ea671e3817",White Flour,Refined flour made from wheat grains with bran and germ removed,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3817.png
"640c2dd963a319ea671e380d",Braeburn Apples,"A type of apple with a crisp texture and a balanced sweet and tart flavor, often used in cooking and eating raw.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e380d.png
"640c2dd963a319ea671e3788",Vegan Butter,"A non-dairy alternative to butter made from plant-based oils, such as coconut, palm, or soybean oil, that is commonly used in vegan and dairy-free cooking and baking.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3788.png
"640c2dd963a319ea671e37d8",Pecan Nuts,"Sweet, buttery nuts with a slightly softer texture than walnuts, often used in baking or as a topping for pies, salads, or ice cream.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37d8.png
"640c2dd963a319ea671e37c0",Butternut Squash,"Winter squash with a sweet, nutty flavor, commonly used in soups, stews, and roasted dishes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37c0.png
"640c2dd963a319ea671e375d",Salsa,"Tomato-based sauce or dip with various ingredients such as onion, chili peppers, and herbs, commonly used in Mexican cuisine as a condiment or for dipping tortilla chips.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e375d.png
"640c2dd963a319ea671e3761",Sea Salt,"Sea salt is a type of salt that is obtained by evaporating seawater. It is coarser and less refined than table salt, and contains trace amounts of minerals that give it a distinct flavor.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3761.png
"640c2dd963a319ea671e370b",Lamb,"A type of red meat that comes from young sheep. Lamb has a rich flavor and can be cooked in a variety of ways, including grilling, roasting, and stewing.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e370b.png
"640c2dd963a319ea671e377e",Tomato Puree,"A thick, concentrated paste made from cooked and strained tomatoes, used as a base for sauces, soups, and stews.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e377e.png
"640c2dd963a319ea671e384f",Cooking wine,"Splash into casseroles, sauces and marinades for a rounded vibrant flavour.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e384f.png
"640c2dd963a319ea671e37ed",Naan Bread,"Naan bread is a type of Indian flatbread that is made from flour, water, and yeast. It is traditionally baked in a tandoor oven and can be served plain or stuffed with a variety of fillings.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37ed.png
"640c2dd963a319ea671e37b2",Chicken Stock Cube,"A small cube made from dried and compressed chicken stock, used to add flavor to soups, stews, and sauces. Chicken stock cubes are convenient and easy to use.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37b2.png
"640c2dd963a319ea671e3728",Mustard Powder,"A ground spice that is made from mustard seeds, and is often used in cooking and seasoning for its pungent and tangy flavor.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3728.png
"640c2dd963a319ea671e376f",Spinach,"A leafy green vegetable that is rich in vitamins, minerals, and antioxidants. It is commonly used in salads, sandwiches, and cooked dishes like spinach lasagna or sautéed spinach with garlic.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e376f.png
"640c2dd963a319ea671e37cf",Mascarpone,"A creamy, mild Italian cheese that is similar in texture to cream cheese but with a sweeter, more delicate flavor, often used in desserts like tiramisu and cheesecake.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37cf.png
"640c2dd963a319ea671e3859",Muffins,"A muffin is an individual-sized, baked product. It can refer to two distinct items, a part-raised flatbread and a cupcake-like quickbread. The flatbread is of British or European derivation, and dates from at least the early 18th century, while the quickbread originated in North America during the 19th century. Both are common worldwide today.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3859.png
"640c2dd963a319ea671e3760",Sausages,"Sausages are a type of seasoned meat that are typically encased in a casing made of animal intestine or synthetic materials. They can be made from various types of meat such as pork, beef, or chicken, and can be flavored with herbs and spices.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3760.png
"640c2dd963a319ea671e3855",Dark Rum,"Rum is a distilled alcoholic drink made from sugarcane byproducts, such as molasses, or directly from sugarcane juice, by a process of fermentation and distillation. The distillate, a clear liquid, is then usually aged in oak barrels. The majority of the world's rum production occurs in the Caribbean and Latin America. Rum is also produced in Australia, Portugal, Austria, Canada, Fiji, India, Japan, Mauritius, Nepal, New Zealand, the Philippines, Reunion Island, South Africa, Spain, Sweden, Taiwan, Thailand, the United Kingdom and the United States. Rums are produced in various grades. Light rums are commonly used in cocktails, whereas ""golden"" and ""dark"" rums were typically consumed straight or neat, on the rocks, or used for cooking, but are now commonly consumed with mixers. Premium rums are also available, made to be consumed either straight or iced. Rum plays a part in the culture of most islands of the West Indies as well as in The Maritimes and Newfoundland. This drink has famous associations with the Royal Navy (where it was mixed with water or beer to make grog) and piracy (where it was consumed as bumbo). Rum has also served as a popular medium of economic exchange, used to help fund enterprises such as slavery (see Triangular trade), organized crime, and military insurgencies (e.g., the American Revolution and Australia's Rum Rebellion).",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3855.png
"640c2dd963a319ea671e36b0",Coriander Leaves,"Also known as cilantro, these are the leaves of the coriander plant. They are commonly used as a garnish or ingredient in many cuisines.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36b0.png
"640c2dd963a319ea671e3775",Sultanas,"A type of dried grape that is commonly used in baking and cooking. They are sweet and tangy, and are often used in cakes, cookies, and savory dishes like couscous or tagines.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3775.png
"640c2dd963a319ea671e378e",Vinegar,"A sour liquid made from fermented alcohol, used as a condiment and preservative.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e378e.png
"640c2dd963a319ea671e3681",Canned Tomatoes,"Tomatoes that have been preserved in a can or jar, typically with added salt and sometimes other seasonings, and used in a variety of recipes such as soups, stews, sauces, and chili.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3681.png
"640c2dd963a319ea671e3878",Chicken Stock Concentrate,"Stock, sometimes called bone broth, is a savory cooking liquid that forms the basis of many dishes, particularly soups, stews and sauces. Making stock involves simmering animal bones or meat, seafood, or vegetables in water or wine, often for an extended period of time. Mirepoix or other aromatics may be added for more flavor.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3878.png
"640c2dd963a319ea671e37ab",Fish Stock,"A flavorful broth made by simmering fish bones, vegetables, and aromatics in water, often used as a base for soups, stews, and sauces.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37ab.png
"640c2dd963a319ea671e37f4",Udon Noodles,"A type of thick, wheat-based noodle that is commonly used in Japanese cuisine, particularly in soups and stir-fry dishes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37f4.png
"640c2dd963a319ea671e36b3",Cornstarch,"A fine, powdery starch made from corn kernels that is commonly used as a thickening agent in sauces, soups, and gravies.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36b3.png
"640c2dd963a319ea671e3889",Pickle Juice,"Pickling is the process of preserving or extending the shelf life of food by either anaerobic fermentation in brine or immersion in vinegar. In East Asia, vinaigrette is also used as a pickling medium. The pickling procedure typically affects the food's texture, taste and flavor.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3889.png
"640c2dd963a319ea671e37f3",Tortillas,"Thin, flatbreads made from corn or wheat flour that are commonly used in Mexican cuisine for dishes like tacos, burritos, and quesadillas.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37f3.png
"640c2dd963a319ea671e384a",Scallions,"Scallions (green onion, spring onion and salad onion) are vegetables of various Allium onion species. Scallions have a milder taste than most onions. Their close relatives include the garlic, shallot, leek, chive, and Chinese onion. Although the bulbs of many Allium species are used as food, the defining characteristic of scallion species is that they lack a fully developed bulb. In common with all Allium species, scallions have hollow, tubular green leaves, growing directly from the bulb. These leaves are used as a vegetable; they are eaten either raw or cooked. The leaves are often chopped into other dishes, in the manner of onions or garlic. Also known as scallions or green onions, spring onions are in fact very young onions, harvested before the bulb has had a chance to swell.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e384a.png
"640c2dd963a319ea671e3666",Balsamic Vinegar,"Balsamic vinegar (Italian: aceto balsamico), occasionally shortened to balsamic, is a very dark, concentrated, and intensely flavoured vinegar originating in Italy, made wholly or partially from grape must. Grape must is freshly crushed grape juice with all the skins, seeds and stems.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3666.png
"640c2dd963a319ea671e3774",Sugar,"A sweet, crystalline substance that is commonly used as a sweetener and preservative in food and drinks. It is made from sugar cane or sugar beets and comes in many different forms, including granulated sugar, brown sugar, and powdered sugar.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3774.png
"640c2dd963a319ea671e366a",Bay Leaf,"The bay leaf is an aromatic leaf commonly used in cooking. It can be used whole, or as dried and ground.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e366a.png
"640c2dd963a319ea671e36cb",Enchilada Sauce,A spicy tomato-based sauce commonly used in Mexican cuisine for making enchiladas.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36cb.png
"640c2dd963a319ea671e36ea",Ginger Garlic Paste,A mixture of minced garlic and ginger commonly used as a flavoring in Indian and Southeast Asian cuisine.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36ea.png
"640c2dd963a319ea671e36ed",Gouda Cheese,"A semi-hard cheese originating from the Netherlands with a nutty, buttery flavor and smooth texture.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36ed.png
"640c2dd963a319ea671e37ad",Black Olives,"Ripe olives that have turned black, with a meaty texture and a rich, salty flavor, often used in Mediterranean cuisine or as a topping for pizza or salads.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37ad.png
"640c2dd963a319ea671e3818",Yeast,A type of fungus used as a leavening agent in baking to make dough rise,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3818.png
"640c2dd963a319ea671e3877",Beef Stock Concentrate,"Stock, sometimes called bone broth, is a savory cooking liquid that forms the basis of many dishes, particularly soups, stews and sauces. Making stock involves simmering animal bones or meat, seafood, or vegetables in water or wine, often for an extended period of time. Mirepoix or other aromatics may be added for more flavor.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3877.png
"640c2dd963a319ea671e36fd",Honey,"Honey is a natural sweetener that is made by bees from the nectar of flowers. It is commonly used in cooking and baking to add sweetness and flavor to dishes, as well as a natural remedy for coughs and sore throats.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36fd.png
"640c2dd963a319ea671e367b",Brown Lentils,"A type of lentil that has a mild, earthy flavor and a soft texture when cooked, often used in soups, stews, and curries.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e367b.png
"640c2dd963a319ea671e3687",Caster Sugar,"A type of fine sugar that is commonly used in baking and cooking, with a fine texture that dissolves easily, and is often used in recipes that require quick mixing or dissolving, such as meringues, whipped cream, and cakes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3687.png
"640c2dd963a319ea671e3674",Borlotti Beans,"A type of bean, also known as cranberry beans, with a creamy texture and a nutty flavor that is often used in Italian cuisine.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3674.png
"640c2dd963a319ea671e373e",Penne Rigate,"A type of pasta with a tube-like shape and ridges on the outside, commonly used in Italian cuisine.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e373e.png
"640c2dd963a319ea671e3747",Prawns,"A type of seafood that has a sweet and delicate flavor. They are often used in dishes such as curries, stir-fries, and salads.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3747.png
"640c2dd963a319ea671e380f",Pink Food Colouring,A type of food coloring used to add a pale pink color to foods and drinks.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e380f.png
"640c2dd963a319ea671e3787",Veal,"Meat from young calves, typically under 3 months of age, that is tender and mild in flavor. It is commonly used in dishes such as schnitzel, veal marsala, and veal piccata.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3787.png
"640c2dd963a319ea671e3842",Broad Beans,"Vicia faba, also known as the broad bean, fava bean, faba bean, field bean, bell bean, or tic bean, is a species of flowering plant in the pea and bean family Fabaceae. It is native to North Africa[dubious – discuss] southwest and south Asia, and extensively cultivated elsewhere.[citation needed] A variety Vicia faba var. equina Pers. – horse bean has been previously recognized.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3842.png
